ID,X,Y,Height,HLC,DBH,CrownSpreadNS,CrownSpreadEW
Marker01,-109409.007813,-16771432.0,0.0,0.0,0.0,0.0,0.0,,-1194.709473,-470.190247,-999.633606
Marker02,-108677.289063,-16771729.0,0.0,0.0,0.0,0.0,0.0,,-462.989044,-767.300659,-1082.623779
Marker03,-107262.367188,-16771649.0,0.0,0.0,0.0,0.0,0.0,,951.927246,-687.137085,-1196.775024
Marker04,-107027.625,-16770289.0,0.0,0.0,0.0,0.0,0.0,,1186.674438,672.823242,-1184.735352
Marker05,-108556.789063,-16769609.0,0.0,0.0,0.0,0.0,0.0,,-342.491425,1352.876709,-1034.276855
